n_bin,bin,bin_from,bin_to,bin_size,variable,tmp_avg,tmp_djf,tmp_jja,variable_metric,metric
151,"(-0.675,-0.65]",-0.675,-0.65,0.025,tmp,0,0,0.001939968744947998,tmp_jja,jja
152,"(-0.65,-0.625]",-0.65,-0.625,0.025,tmp,0,0,0.002036967182195398,tmp_jja,jja
2,"(-0.625,-0.6]",-0.625,-0.6,0.025,tmp,1.0777604138599989e-5,0.013536670798081586,0.001853747911839198,tmp_avg,avg
54,"(-0.625,-0.6]",-0.625,-0.6,0.025,tmp,1.0777604138599989e-5,0.013536670798081586,0.001853747911839198,tmp_djf,djf
153,"(-0.625,-0.6]",-0.625,-0.6,0.025,tmp,1.0777604138599989e-5,0.013536670798081586,0.001853747911839198,tmp_jja,jja
3,"(-0.6,-0.575]",-0.6,-0.575,0.025,tmp,1.0777604138599989e-5,0,0.0016920838497601982,tmp_avg,avg
154,"(-0.6,-0.575]",-0.6,-0.575,0.025,tmp,1.0777604138599989e-5,0,0.0016920838497601982,tmp_jja,jja
4,"(-0.575,-0.55]",-0.575,-0.55,0.025,tmp,1.0777604138599989e-5,0,0.0016597510373443983,tmp_avg,avg
155,"(-0.575,-0.55]",-0.575,-0.55,0.025,tmp,1.0777604138599989e-5,0,0.0016597510373443983,tmp_jja,jja
156,"(-0.55,-0.525]",-0.55,-0.525,0.025,tmp,0,0,0.0016597510373443983,tmp_jja,jja
55,"(-0.525,-0.5]",-0.525,-0.5,0.025,tmp,0,0.013946219755348386,0.0016920838497601982,tmp_djf,djf
157,"(-0.525,-0.5]",-0.525,-0.5,0.025,tmp,0,0.013946219755348386,0.0016920838497601982,tmp_jja,jja
5,"(-0.5,-0.475]",-0.5,-0.475,0.025,tmp,4.3110416554399954e-5,8.622083310879992e-4,0.0016381958290671984,tmp_avg,avg
56,"(-0.5,-0.475]",-0.5,-0.475,0.025,tmp,4.3110416554399954e-5,8.622083310879992e-4,0.0016381958290671984,tmp_djf,djf
158,"(-0.5,-0.475]",-0.5,-0.475,0.025,tmp,4.3110416554399954e-5,8.622083310879992e-4,0.0016381958290671984,tmp_jja,jja
6,"(-0.475,-0.45]",-0.475,-0.45,0.025,tmp,6.466562483159993e-5,0,0.002004634369779598,tmp_avg,avg
159,"(-0.475,-0.45]",-0.475,-0.45,0.025,tmp,6.466562483159993e-5,0,0.002004634369779598,tmp_jja,jja
7,"(-0.45,-0.425]",-0.45,-0.425,0.025,tmp,7.544322897019993e-5,0,0.0017783046828689982,tmp_avg,avg
160,"(-0.45,-0.425]",-0.45,-0.425,0.025,tmp,7.544322897019993e-5,0,0.0017783046828689982,tmp_jja,jja
8,"(-0.425,-0.4]",-0.425,-0.4,0.025,tmp,1.0777604138599989e-5,0.01846203588942178,0.0019184135366707982,tmp_avg,avg
57,"(-0.425,-0.4]",-0.425,-0.4,0.025,tmp,1.0777604138599989e-5,0.01846203588942178,0.0019184135366707982,tmp_djf,djf
161,"(-0.425,-0.4]",-0.425,-0.4,0.025,tmp,1.0777604138599989e-5,0.01846203588942178,0.0019184135366707982,tmp_jja,jja
9,"(-0.4,-0.375]",-0.4,-0.375,0.025,tmp,4.3110416554399954e-5,0,0.0018214150994233982,tmp_avg,avg
162,"(-0.4,-0.375]",-0.4,-0.375,0.025,tmp,4.3110416554399954e-5,0,0.0018214150994233982,tmp_jja,jja
10,"(-0.375,-0.35]",-0.375,-0.35,0.025,tmp,8.622083310879991e-5,0,0.001939968744947998,tmp_avg,avg
163,"(-0.375,-0.35]",-0.375,-0.35,0.025,tmp,8.622083310879991e-5,0,0.001939968744947998,tmp_jja,jja
11,"(-0.35,-0.325]",-0.35,-0.325,0.025,tmp,6.466562483159993e-5,0,0.0018321927035619982,tmp_avg,avg
164,"(-0.35,-0.325]",-0.35,-0.325,0.025,tmp,6.466562483159993e-5,0,0.0018321927035619982,tmp_jja,jja
12,"(-0.325,-0.3]",-0.325,-0.3,0.025,tmp,1.1855364552459988e-4,0.02011100932262758,0.0017028614538987983,tmp_avg,avg
58,"(-0.325,-0.3]",-0.325,-0.3,0.025,tmp,1.1855364552459988e-4,0.02011100932262758,0.0017028614538987983,tmp_djf,djf
165,"(-0.325,-0.3]",-0.325,-0.3,0.025,tmp,1.1855364552459988e-4,0.02011100932262758,0.0017028614538987983,tmp_jja,jja
13,"(-0.3,-0.275]",-0.3,-0.275,0.025,tmp,1.077760413859999e-4,0,0.0018321927035619982,tmp_avg,avg
166,"(-0.3,-0.275]",-0.3,-0.275,0.025,tmp,1.077760413859999e-4,0,0.0018321927035619982,tmp_jja,jja
14,"(-0.275,-0.25]",-0.275,-0.25,0.025,tmp,1.1855364552459988e-4,0,0.002058522390472598,tmp_avg,avg
167,"(-0.275,-0.25]",-0.275,-0.25,0.025,tmp,1.1855364552459988e-4,0,0.002058522390472598,tmp_jja,jja
15,"(-0.25,-0.225]",-0.25,-0.225,0.025,tmp,1.1855364552459988e-4,0,0.0021339656194427977,tmp_avg,avg
168,"(-0.25,-0.225]",-0.25,-0.225,0.025,tmp,1.1855364552459988e-4,0,0.0021339656194427977,tmp_jja,jja
16,"(-0.225,-0.2]",-0.225,-0.2,0.025,tmp,1.6166406207899985e-4,0.02232041817104058,0.0025327369725709975,tmp_avg,avg
59,"(-0.225,-0.2]",-0.225,-0.2,0.025,tmp,1.6166406207899985e-4,0.02232041817104058,0.0025327369725709975,tmp_djf,djf
169,"(-0.225,-0.2]",-0.225,-0.2,0.025,tmp,1.6166406207899985e-4,0.02232041817104058,0.0025327369725709975,tmp_jja,jja
17,"(-0.2,-0.175]",-0.2,-0.175,0.025,tmp,1.832192703561998e-4,0,0.002209408848412998,tmp_avg,avg
170,"(-0.2,-0.175]",-0.2,-0.175,0.025,tmp,1.832192703561998e-4,0,0.002209408848412998,tmp_jja,jja
18,"(-0.175,-0.15]",-0.175,-0.15,0.025,tmp,3.4488333243519963e-4,0,0.0021339656194427977,tmp_avg,avg
171,"(-0.175,-0.15]",-0.175,-0.15,0.025,tmp,3.4488333243519963e-4,0,0.0021339656194427977,tmp_jja,jja
19,"(-0.15,-0.125]",-0.15,-0.125,0.025,tmp,2.909953117421997e-4,0,0.0026081802015411972,tmp_avg,avg
172,"(-0.15,-0.125]",-0.15,-0.125,0.025,tmp,2.909953117421997e-4,0,0.0026081802015411972,tmp_jja,jja
20,"(-0.125,-0.1]",-0.125,-0.1,0.025,tmp,2.586624993263997e-4,0.025747696287115374,0.0024249609311849975,tmp_avg,avg
60,"(-0.125,-0.1]",-0.125,-0.1,0.025,tmp,2.586624993263997e-4,0.025747696287115374,0.0024249609311849975,tmp_djf,djf
173,"(-0.125,-0.1]",-0.125,-0.1,0.025,tmp,2.586624993263997e-4,0.025747696287115374,0.0024249609311849975,tmp_jja,jja
21,"(-0.1,-0.075]",-0.1,-0.075,0.025,tmp,3.4488333243519963e-4,0,0.0026836234305113974,tmp_avg,avg
174,"(-0.1,-0.075]",-0.1,-0.075,0.025,tmp,3.4488333243519963e-4,0,0.0026836234305113974,tmp_jja,jja
22,"(-0.075,-0.05]",-0.075,-0.05,0.025,tmp,3.879937489895996e-4,0,0.0025758473891253973,tmp_avg,avg
175,"(-0.075,-0.05]",-0.075,-0.05,0.025,tmp,3.879937489895996e-4,0,0.0025758473891253973,tmp_jja,jja
23,"(-0.05,-0.025]",-0.05,-0.025,0.025,tmp,6.143234359001994e-4,0,0.0027051786387885975,tmp_avg,avg
176,"(-0.05,-0.025]",-0.05,-0.025,0.025,tmp,6.143234359001994e-4,0,0.0027051786387885975,tmp_jja,jja
24,"(-0.025,0]",-0.025,0,0.025,tmp,4.311041655439996e-4,0.03053295252465377,0.002780621867758797,tmp_avg,avg
61,"(-0.025,0]",-0.025,0,0.025,tmp,4.311041655439996e-4,0.03053295252465377,0.002780621867758797,tmp_djf,djf
177,"(-0.025,0]",-0.025,0,0.025,tmp,4.311041655439996e-4,0.03053295252465377,0.002780621867758797,tmp_jja,jja
25,"(0,0.025]",0,0.025,0.025,tmp,4.634369779597995e-4,0,0.002694401034649997,tmp_avg,avg
178,"(0,0.025]",0,0.025,0.025,tmp,4.634369779597995e-4,0,0.002694401034649997,tmp_jja,jja
26,"(0.025,0.05]",0.025,0.05,0.025,tmp,4.849921862369995e-4,0,0.0024465161394621976,tmp_avg,avg
179,"(0.025,0.05]",0.025,0.05,0.025,tmp,4.849921862369995e-4,0,0.0024465161394621976,tmp_jja,jja
27,"(0.05,0.075]",0.05,0.075,0.025,tmp,5.927682276229994e-4,0,0.0027482890553429972,tmp_avg,avg
180,"(0.05,0.075]",0.05,0.075,0.025,tmp,5.927682276229994e-4,0,0.0027482890553429972,tmp_jja,jja
28,"(0.075,0.1]",0.075,0.1,0.025,tmp,7.005442690089993e-4,0.03305491189308617,0.002834509888451797,tmp_avg,avg
62,"(0.075,0.1]",0.075,0.1,0.025,tmp,7.005442690089993e-4,0.03305491189308617,0.002834509888451797,tmp_djf,djf
181,"(0.075,0.1]",0.075,0.1,0.025,tmp,7.005442690089993e-4,0.03305491189308617,0.002834509888451797,tmp_jja,jja
29,"(0.1,0.125]",0.1,0.125,0.025,tmp,7.867651021177992e-4,0,0.002834509888451797,tmp_avg,avg
182,"(0.1,0.125]",0.1,0.125,0.025,tmp,7.867651021177992e-4,0,0.002834509888451797,tmp_jja,jja
30,"(0.125,0.15]",0.125,0.15,0.025,tmp,6.897666648703993e-4,0,0.0025758473891253973,tmp_avg,avg
183,"(0.125,0.15]",0.125,0.15,0.025,tmp,6.897666648703993e-4,0,0.0025758473891253973,tmp_jja,jja
31,"(0.15,0.175]",0.15,0.175,0.025,tmp,7.867651021177992e-4,0,0.0032009484291641967,tmp_avg,avg
184,"(0.15,0.175]",0.15,0.175,0.025,tmp,7.867651021177992e-4,0,0.0032009484291641967,tmp_jja,jja
32,"(0.175,0.2]",0.175,0.2,0.025,tmp,6.466562483159994e-4,0.034973325429756966,0.002953063533976397,tmp_avg,avg
63,"(0.175,0.2]",0.175,0.2,0.025,tmp,6.466562483159994e-4,0.034973325429756966,0.002953063533976397,tmp_djf,djf
185,"(0.175,0.2]",0.175,0.2,0.025,tmp,6.466562483159994e-4,0.034973325429756966,0.002953063533976397,tmp_jja,jja
33,"(0.2,0.225]",0.2,0.225,0.025,tmp,9.592067683353991e-4,0,0.0028237322843131974,tmp_avg,avg
186,"(0.2,0.225]",0.2,0.225,0.025,tmp,9.592067683353991e-4,0,0.0028237322843131974,tmp_jja,jja
34,"(0.225,0.25]",0.225,0.25,0.025,tmp,8.622083310879992e-4,0,0.003006951554669397,tmp_avg,avg
187,"(0.225,0.25]",0.225,0.25,0.025,tmp,8.622083310879992e-4,0,0.003006951554669397,tmp_jja,jja
35,"(0.25,0.275]",0.25,0.275,0.025,tmp,0.001056205205582799,0,0.003103949991916797,tmp_avg,avg
188,"(0.25,0.275]",0.25,0.275,0.025,tmp,0.001056205205582799,0,0.003103949991916797,tmp_jja,jja
36,"(0.275,0.3]",0.275,0.3,0.025,tmp,0.001056205205582799,0.034369779597995365,0.0036428301988467963,tmp_avg,avg
64,"(0.275,0.3]",0.275,0.3,0.025,tmp,0.001056205205582799,0.034369779597995365,0.0036428301988467963,tmp_djf,djf
189,"(0.275,0.3]",0.275,0.3,0.025,tmp,0.001056205205582799,0.034369779597995365,0.0036428301988467963,tmp_jja,jja
37,"(0.3,0.325]",0.3,0.325,0.025,tmp,9.053187476423991e-4,0,0.0032548364498571967,tmp_avg,avg
190,"(0.3,0.325]",0.3,0.325,0.025,tmp,9.053187476423991e-4,0,0.0032548364498571967,tmp_jja,jja
38,"(0.325,0.35]",0.325,0.35,0.025,tmp,0.0012178692676617989,0,0.0036967182195397964,tmp_avg,avg
191,"(0.325,0.35]",0.325,0.35,0.025,tmp,0.0012178692676617989,0,0.0036967182195397964,tmp_jja,jja
39,"(0.35,0.375]",0.35,0.375,0.025,tmp,0.0013040901007705986,0,0.0035242765533221965,tmp_avg,avg
192,"(0.35,0.375]",0.35,0.375,0.025,tmp,0.0013040901007705986,0,0.0035242765533221965,tmp_jja,jja
40,"(0.375,0.4]",0.375,0.4,0.025,tmp,0.0012394244759389988,0.03930592229347416,0.0034165005119361964,tmp_avg,avg
65,"(0.375,0.4]",0.375,0.4,0.025,tmp,0.0012394244759389988,0.03930592229347416,0.0034165005119361964,tmp_djf,djf
193,"(0.375,0.4]",0.375,0.4,0.025,tmp,0.0012394244759389988,0.03930592229347416,0.0034165005119361964,tmp_jja,jja
41,"(0.4,0.425]",0.4,0.425,0.025,tmp,0.0012825348924933987,0,0.003879937489895996,tmp_avg,avg
194,"(0.4,0.425]",0.4,0.425,0.025,tmp,0.0012825348924933987,0,0.003879937489895996,tmp_jja,jja
42,"(0.425,0.45]",0.425,0.45,0.025,tmp,0.0014334213504337986,0,0.0032332812415799966,tmp_avg,avg
195,"(0.425,0.45]",0.425,0.45,0.025,tmp,0.0014334213504337986,0,0.0032332812415799966,tmp_jja,jja
43,"(0.45,0.475]",0.45,0.475,0.025,tmp,0.0016381958290671984,0,0.0037506062402327964,tmp_avg,avg
196,"(0.45,0.475]",0.45,0.475,0.025,tmp,0.0016381958290671984,0,0.0037506062402327964,tmp_jja,jja
44,"(0.475,0.5]",0.475,0.5,0.025,tmp,0.0015950854125127984,0.036654631675378566,0.003739828636094196,tmp_avg,avg
66,"(0.475,0.5]",0.475,0.5,0.025,tmp,0.0015950854125127984,0.036654631675378566,0.003739828636094196,tmp_djf,djf
197,"(0.475,0.5]",0.475,0.5,0.025,tmp,0.0015950854125127984,0.036654631675378566,0.003739828636094196,tmp_jja,jja
45,"(0.5,0.525]",0.5,0.525,0.025,tmp,0.0018106374952847981,3.125505200193997e-4,0.0035350541574607963,tmp_avg,avg
67,"(0.5,0.525]",0.5,0.525,0.025,tmp,0.0018106374952847981,3.125505200193997e-4,0.0035350541574607963,tmp_djf,djf
198,"(0.5,0.525]",0.5,0.525,0.025,tmp,0.0018106374952847981,3.125505200193997e-4,0.0035350541574607963,tmp_jja,jja
46,"(0.525,0.55]",0.525,0.55,0.025,tmp,0.001853747911839198,0,0.0036967182195397964,tmp_avg,avg
199,"(0.525,0.55]",0.525,0.55,0.025,tmp,0.001853747911839198,0,0.0036967182195397964,tmp_jja,jja
47,"(0.55,0.575]",0.55,0.575,0.025,tmp,0.002069299994611198,0,0.0035027213450449964,tmp_avg,avg
200,"(0.55,0.575]",0.55,0.575,0.025,tmp,0.002069299994611198,0,0.0035027213450449964,tmp_jja,jja
48,"(0.575,0.6]",0.575,0.6,0.025,tmp,0.002403405722907798,0.03674085250848736,0.0034703885326291964,tmp_avg,avg
68,"(0.575,0.6]",0.575,0.6,0.025,tmp,0.002403405722907798,0.03674085250848736,0.0034703885326291964,tmp_djf,djf
201,"(0.575,0.6]",0.575,0.6,0.025,tmp,0.002403405722907798,0.03674085250848736,0.0034703885326291964,tmp_jja,jja
49,"(0.6,0.625]",0.6,0.625,0.025,tmp,0.0027913994718973974,0,0.0033518348871045965,tmp_avg,avg
202,"(0.6,0.625]",0.6,0.625,0.025,tmp,0.0027913994718973974,0,0.0033518348871045965,tmp_jja,jja
50,"(0.625,0.65]",0.625,0.65,0.025,tmp,0.002996173950530797,0,0.0034811661367677967,tmp_avg,avg
203,"(0.625,0.65]",0.625,0.65,0.025,tmp,0.002996173950530797,0,0.0034811661367677967,tmp_jja,jja
51,"(0.65,0.675]",0.65,0.675,0.025,tmp,0.002974618742253597,0,0.0034811661367677967,tmp_avg,avg
204,"(0.65,0.675]",0.65,0.675,0.025,tmp,0.002974618742253597,0,0.0034811661367677967,tmp_jja,jja
52,"(0.675,0.7]",0.675,0.7,0.025,tmp,0.003125505200193997,0.03445600043110417,0.0034165005119361964,tmp_avg,avg
69,"(0.675,0.7]",0.675,0.7,0.025,tmp,0.003125505200193997,0.03445600043110417,0.0034165005119361964,tmp_djf,djf
205,"(0.675,0.7]",0.675,0.7,0.025,tmp,0.003125505200193997,0.03445600043110417,0.0034165005119361964,tmp_jja,jja
53,"(0.7,0.725]",0.7,0.725,0.025,tmp,0.003244058845718597,1.4010885380179986e-4,0.0033518348871045965,tmp_avg,avg
70,"(0.7,0.725]",0.7,0.725,0.025,tmp,0.003244058845718597,1.4010885380179986e-4,0.0033518348871045965,tmp_djf,djf
206,"(0.7,0.725]",0.7,0.725,0.025,tmp,0.003244058845718597,1.4010885380179986e-4,0.0033518348871045965,tmp_jja,jja
54,"(0.725,0.75]",0.725,0.75,0.025,tmp,0.003772161448509996,0,0.0038368270733415964,tmp_avg,avg
207,"(0.725,0.75]",0.725,0.75,0.025,tmp,0.003772161448509996,0,0.0038368270733415964,tmp_jja,jja
55,"(0.75,0.775]",0.75,0.775,0.025,tmp,0.003772161448509996,0,0.003912270302311796,tmp_avg,avg
208,"(0.75,0.775]",0.75,0.775,0.025,tmp,0.003772161448509996,0,0.003912270302311796,tmp_jja,jja
56,"(0.775,0.8]",0.775,0.8,0.025,tmp,0.0041709328016381955,0.03683785094573476,0.0036751630112625963,tmp_avg,avg
71,"(0.775,0.8]",0.775,0.8,0.025,tmp,0.0041709328016381955,0.03683785094573476,0.0036751630112625963,tmp_djf,djf
209,"(0.775,0.8]",0.775,0.8,0.025,tmp,0.0041709328016381955,0.03683785094573476,0.0036751630112625963,tmp_jja,jja
57,"(0.8,0.825]",0.8,0.825,0.025,tmp,0.004440372905103195,0,0.0036212749905695962,tmp_avg,avg
210,"(0.8,0.825]",0.8,0.825,0.025,tmp,0.004440372905103195,0,0.0036212749905695962,tmp_jja,jja
58,"(0.825,0.85]",0.825,0.85,0.025,tmp,0.005022363528587595,0,0.0038152718650643963,tmp_avg,avg
211,"(0.825,0.85]",0.825,0.85,0.025,tmp,0.005022363528587595,0,0.0038152718650643963,tmp_jja,jja
59,"(0.85,0.875]",0.85,0.875,0.025,tmp,0.005388802069299994,0,0.003793716656787196,tmp_avg,avg
212,"(0.85,0.875]",0.85,0.875,0.025,tmp,0.005388802069299994,0,0.003793716656787196,tmp_jja,jja
60,"(0.875,0.9]",0.875,0.9,0.025,tmp,0.0054642452982701945,0.03909037021070216,0.0034272781160747967,tmp_avg,avg
72,"(0.875,0.9]",0.875,0.9,0.025,tmp,0.0054642452982701945,0.03909037021070216,0.0034272781160747967,tmp_djf,djf
213,"(0.875,0.9]",0.875,0.9,0.025,tmp,0.0054642452982701945,0.03909037021070216,0.0034272781160747967,tmp_jja,jja
61,"(0.9,0.925]",0.9,0.925,0.025,tmp,0.0053241364444683945,0,0.004106267176806596,tmp_avg,avg
214,"(0.9,0.925]",0.9,0.925,0.025,tmp,0.0053241364444683945,0,0.004106267176806596,tmp_jja,jja
62,"(0.925,0.95]",0.925,0.95,0.025,tmp,0.006143234359001994,0,0.004063156760252196,tmp_avg,avg
215,"(0.925,0.95]",0.925,0.95,0.025,tmp,0.006143234359001994,0,0.004063156760252196,tmp_jja,jja
63,"(0.95,0.975]",0.95,0.975,0.025,tmp,0.005625909360349194,0,0.003912270302311796,tmp_avg,avg
216,"(0.95,0.975]",0.95,0.975,0.025,tmp,0.005625909360349194,0,0.003912270302311796,tmp_jja,jja
64,"(0.975,1]",0.975,1,0.025,tmp,0.005625909360349194,0.040211241041116556,0.004235598426469795,tmp_avg,avg
73,"(0.975,1]",0.975,1,0.025,tmp,0.005625909360349194,0.040211241041116556,0.004235598426469795,tmp_djf,djf
217,"(0.975,1]",0.975,1,0.025,tmp,0.005625909360349194,0.040211241041116556,0.004235598426469795,tmp_jja,jja
65,"(1,1.025]",1,1.025,0.025,tmp,0.005550466131378994,0.0014873093711267986,0.004634369779597996,tmp_avg,avg
74,"(1,1.025]",1,1.025,0.025,tmp,0.005550466131378994,0.0014873093711267986,0.004634369779597996,tmp_djf,djf
218,"(1,1.025]",1,1.025,0.025,tmp,0.005550466131378994,0.0014873093711267986,0.004634369779597996,tmp_jja,jja
66,"(1.025,1.05]",1.025,1.05,0.025,tmp,0.005755240610012394,0,0.004332596863717196,tmp_avg,avg
219,"(1.025,1.05]",1.025,1.05,0.025,tmp,0.005755240610012394,0,0.004332596863717196,tmp_jja,jja
67,"(1.05,1.075]",1.05,1.075,0.025,tmp,0.0058845718596755945,0,0.003933825510588996,tmp_avg,avg
220,"(1.05,1.075]",1.05,1.075,0.025,tmp,0.0058845718596755945,0,0.003933825510588996,tmp_jja,jja
68,"(1.075,1.1]",1.075,1.1,0.025,tmp,0.005733685401735194,0.04016813062456216,0.004655924987875195,tmp_avg,avg
75,"(1.075,1.1]",1.075,1.1,0.025,tmp,0.005733685401735194,0.04016813062456216,0.004655924987875195,tmp_djf,djf
221,"(1.075,1.1]",1.075,1.1,0.025,tmp,0.005733685401735194,0.04016813062456216,0.004655924987875195,tmp_jja,jja
69,"(1.1,1.125]",1.1,1.125,0.025,tmp,0.005722907797596594,0,0.004796033841676995,tmp_avg,avg
222,"(1.1,1.125]",1.1,1.125,0.025,tmp,0.005722907797596594,0,0.004796033841676995,tmp_jja,jja
70,"(1.125,1.15]",1.125,1.15,0.025,tmp,0.005712130193457995,0,0.004106267176806596,tmp_avg,avg
223,"(1.125,1.15]",1.125,1.15,0.025,tmp,0.005712130193457995,0,0.004106267176806596,tmp_jja,jja
71,"(1.15,1.175]",1.15,1.175,0.025,tmp,0.0056366869644877944,0,0.004397262488548796,tmp_avg,avg
224,"(1.15,1.175]",1.15,1.175,0.025,tmp,0.0056366869644877944,0,0.004397262488548796,tmp_jja,jja
72,"(1.175,1.2]",1.175,1.2,0.025,tmp,0.005367246861022795,0.04042679312388856,0.004106267176806596,tmp_avg,avg
76,"(1.175,1.2]",1.175,1.2,0.025,tmp,0.005367246861022795,0.04042679312388856,0.004106267176806596,tmp_djf,djf
225,"(1.175,1.2]",1.175,1.2,0.025,tmp,0.005367246861022795,0.04042679312388856,0.004106267176806596,tmp_jja,jja
73,"(1.2,1.225]",1.2,1.225,0.025,tmp,0.005076251549280595,0.0017459718704531983,0.003966158323004796,tmp_avg,avg
77,"(1.2,1.225]",1.2,1.225,0.025,tmp,0.005076251549280595,0.0017459718704531983,0.003966158323004796,tmp_djf,djf
226,"(1.2,1.225]",1.2,1.225,0.025,tmp,0.005076251549280595,0.0017459718704531983,0.003966158323004796,tmp_jja,jja
74,"(1.225,1.25]",1.225,1.25,0.025,tmp,0.004990030716171795,0,0.004569704154766396,tmp_avg,avg
227,"(1.225,1.25]",1.225,1.25,0.025,tmp,0.004990030716171795,0,0.004569704154766396,tmp_jja,jja
75,"(1.25,1.275]",1.25,1.275,0.025,tmp,0.005162472382389395,0,0.004494260925796196,tmp_avg,avg
228,"(1.25,1.275]",1.25,1.275,0.025,tmp,0.005162472382389395,0,0.004494260925796196,tmp_jja,jja
76,"(1.275,1.3]",1.275,1.3,0.025,tmp,0.005119361965834995,0.04141833270463976,0.004903809883062995,tmp_avg,avg
78,"(1.275,1.3]",1.275,1.3,0.025,tmp,0.005119361965834995,0.04141833270463976,0.004903809883062995,tmp_djf,djf
